AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
19.502000000000002;22.804;12.129000000000001;19.502000000000002;17.240000000000002;17.240000000000002;17.240000000000002;17.240000000000002;17.240000000000002;28.27;17.240000000000002;15.01;17.240000000000002;26.743000000000002;28.27;26.743000000000002;28.27;26.743000000000002;26.743000000000002;26.743000000000002;17.240000000000002;17.240000000000002;18.380000000000003;11.827;18.494;12.129000000000001;17.240000000000002;19.502000000000002;18.494;10.845;10.845;17.240000000000002;17.240000000000002
21.515;24.952;13.405000000000001;21.515;19.169999999999998;19.169999999999998;19.169999999999998;19.169999999999998;19.169999999999998;30.582;19.169999999999998;20.0;19.169999999999998;30.582;30.582;30.582;30.582;30.582;30.582;30.582;19.169999999999998;19.169999999999998;20.437;11.794;19.491999999999997;13.405000000000001;19.169999999999998;21.515;19.491999999999997;10.956;10.956;19.169999999999998;19.169999999999998
23.241;23.0;23.241;23.241;20.596;20.596;20.596;20.101;19.957;33.519999999999996;20.596;28.338;23.241;33.519999999999996;33.519999999999996;33.519999999999996;33.519999999999996;33.519999999999996;33.519999999999996;33.519999999999996;20.101;20.101;24.6;11.343;26.764;23.241;23.241;23.241;26.764;9.664;9.664;19.957;20.101
23.759;23.0;15.02;23.759;20.019;20.019;20.019;19.538;19.538;38.0;20.019;35.167;23.759;38.0;38.0;38.0;38.0;38.0;38.0;38.0;19.538;19.538;29.99;12.361;30.0;15.02;23.759;23.759;30.0;6.491;6.491;19.538;19.538
21.011000000000003;18.874000000000002;13.405000000000001;21.011000000000003;17.491999999999997;17.491999999999997;17.491999999999997;17.491999999999997;17.491999999999997;34.658;17.491999999999997;34.658;19.991999999999997;34.658;34.658;34.658;34.658;34.658;34.658;34.658;17.491999999999997;17.491999999999997;26.6;11.870000000000001;31.932;13.405000000000001;17.491999999999997;21.011000000000003;31.932;5.869;5.869;17.491999999999997;17.491999999999997
19.505000000000003;24.887;13.405000000000001;19.505000000000003;16.785;16.785;16.785;13.769;13.769;31.534;16.785;31.534;16.785;31.534;31.534;31.534;31.534;31.534;31.534;31.534;13.769;13.769;29.0;13.769;30.0;13.405000000000001;16.785;19.505000000000003;30.0;5.184;5.184;13.769;13.769
17.438;17.816;9.108;17.438;15.186000000000002;15.186000000000002;15.186000000000002;11.777;11.777;27.99;15.186000000000002;27.99;15.186000000000002;27.99;27.99;27.99;27.99;27.99;27.99;27.99;11.777;11.777;29.998;11.777;27.99;9.108;15.186000000000002;17.438;27.99;4.775;4.775;11.777;11.777
14.632;23.259999999999998;11.201;14.632;11.201;11.201;11.201;10.770999999999999;10.690999999999999;30.9;11.201;22.854;11.201;22.854;30.9;22.854;30.9;22.854;22.854;22.854;10.770999999999999;10.770999999999999;22.759999999999998;10.770999999999999;29.642000000000003;11.201;11.201;14.632;29.642000000000003;5.572;5.572;10.770999999999999;10.770999999999999
15.297999999999998;19.3;12.501000000000001;15.297999999999998;12.501000000000001;12.501000000000001;12.501000000000001;9.799;9.799;29.5;12.501000000000001;16.8;12.501000000000001;21.987000000000002;29.5;21.987000000000002;29.5;21.987000000000002;21.987000000000002;21.987000000000002;9.799;9.799;22.759999999999998;9.799;28.732999999999997;12.501000000000001;12.501000000000001;15.297999999999998;28.732999999999997;4.713;4.713;9.799;9.799
16.515;15.686000000000002;13.172;16.515;13.172;13.172;13.172;9.998999999999999;8.334999999999999;29.5;13.172;16.265;13.172;21.987000000000002;29.5;21.987000000000002;29.5;21.987000000000002;21.987000000000002;21.987000000000002;9.998999999999999;9.998999999999999;25.105;9.998999999999999;28.0;13.172;13.172;16.515;28.0;4.008;4.008;9.998999999999999;9.998999999999999
16.087;13.913999999999998;8.065999999999999;16.087;14.053999999999998;14.053999999999998;14.053999999999998;9.879000000000001;7.001;27.394;14.053999999999998;16.8;14.053999999999998;21.987000000000002;27.394;21.987000000000002;27.394;21.987000000000002;21.987000000000002;21.987000000000002;9.879000000000001;9.879000000000001;27.75;9.879000000000001;26.054000000000002;8.065999999999999;14.053999999999998;16.087;26.054000000000002;3.7479999999999998;3.7479999999999998;9.879000000000001;9.879000000000001
15.805000000000001;24.637999999999998;8.065999999999999;15.805000000000001;12.684000000000001;13.178999999999998;13.178999999999998;9.933;6.049;26.28;13.178999999999998;21.987000000000002;12.684000000000001;21.987000000000002;26.28;21.987000000000002;26.28;21.987000000000002;21.987000000000002;21.987000000000002;9.933;9.933;22.759999999999998;9.933;25.869999999999997;8.065999999999999;12.684000000000001;15.805000000000001;25.869999999999997;3.5869999999999997;3.5869999999999997;9.933;9.933
17.296;20.549;9.973;17.296;11.491;14.507;14.507;9.156;5.726;27.622000000000003;14.507;22.701;11.491;22.701;27.622000000000003;22.701;27.622000000000003;22.701;22.701;22.701;9.156;9.156;28.160000000000004;9.156;25.27;9.973;11.491;17.296;25.27;3.521;3.521;9.156;9.156
17.204;24.77;13.584;17.204;13.584;13.584;13.584;10.445;4.590999999999999;28.79;13.584;22.954;13.584;22.954;28.79;22.954;28.79;22.954;22.954;22.954;10.445;10.445;30.564999999999998;10.445;26.5;13.584;13.584;17.204;26.5;2.998;2.998;10.445;10.445
19.509;27.71;16.806;19.509;16.806;16.806;16.806;12.258;4.292;27.954;16.806;25.3;16.806;25.3;31.3;25.3;31.3;25.3;25.3;25.3;12.258;12.258;31.895;12.258;24.814;16.806;16.806;19.509;24.814;2.871;2.871;12.258;12.258
22.137999999999998;25.009999999999998;15.02;22.137999999999998;19.03;19.03;19.03;14.017;3.2659999999999996;32.398;19.03;22.701;19.03;22.701;32.398;22.701;32.398;22.701;27.879;22.701;14.017;14.017;27.335;14.017;26.054000000000002;15.02;19.03;22.137999999999998;26.054000000000002;3.149;3.149;14.017;14.017
21.93;12.613;9.718;21.93;19.215;19.215;19.215;15.494;4.507;33.399;19.215;22.301;19.215;22.301;33.399;22.301;33.399;22.301;25.979000000000003;22.301;15.494;15.494;20.485;15.494;23.586000000000002;9.718;19.215;21.93;23.586000000000002;3.7990000000000004;3.7990000000000004;15.494;15.494
20.07;16.1;4.3229999999999995;20.07;16.977;16.977;16.977;13.743;4.839;33.341;16.977;22.653;16.977;22.653;33.341;22.653;33.341;22.653;27.479000000000003;22.653;13.743;13.743;16.977;13.743;18.145;4.3229999999999995;16.977;20.07;18.145;3.9579999999999997;3.9579999999999997;13.743;13.743
19.389;12.613;0.606;19.389;16.694;16.694;16.694;8.995000000000001;4.082;31.82;16.694;16.843;16.694;16.843;31.82;16.843;31.82;16.843;16.843;16.843;8.995000000000001;8.995000000000001;16.694;11.735;15.5;0.606;16.694;19.389;15.5;3.838;3.838;8.995000000000001;8.995000000000001
19.0;21.5;0.606;19.0;16.063;16.063;16.063;10.334999999999999;2.925;31.560000000000002;16.063;7.064;16.063;7.064;31.560000000000002;21.987000000000002;31.560000000000002;21.987000000000002;7.064;7.064;10.334999999999999;10.334999999999999;14.776;10.334999999999999;14.888;0.606;16.063;19.0;14.888;2.925;2.925;2.925;10.334999999999999
18.505000000000003;20.413;0.606;18.505000000000003;13.218;13.218;13.218;10.76;2.587;29.6;13.218;3.0;13.218;3.0;29.6;22.653;29.6;22.653;3.0;3.0;10.76;10.76;10.551;10.76;16.439;0.606;13.218;18.505000000000003;16.439;2.587;2.587;2.587;10.76
18.500999999999998;19.449;1.059;18.500999999999998;12.059999999999999;12.059999999999999;12.059999999999999;2.528;2.528;28.951;12.059999999999999;3.0;12.059999999999999;3.0;28.951;22.587;28.951;22.587;3.0;3.0;2.528;2.528;9.095;10.341;15.216999999999999;1.059;12.059999999999999;18.500999999999998;15.216999999999999;2.528;2.528;2.528;2.528
18.503999999999998;19.435;3.312;18.503999999999998;12.844999999999999;12.844999999999999;12.844999999999999;10.442;2.598;27.107999999999997;12.844999999999999;10.0;12.844999999999999;10.0;27.107999999999997;21.987000000000002;27.107999999999997;21.987000000000002;10.0;10.0;10.442;10.442;11.599;10.442;13.366999999999999;3.312;12.844999999999999;18.503999999999998;13.366999999999999;2.598;2.598;2.598;10.442
16.136000000000003;20.0;9.304;16.136000000000003;13.745;13.745;13.745;10.778;3.575;26.320999999999998;13.745;21.3;13.745;21.3;26.320999999999998;21.987000000000002;26.320999999999998;21.987000000000002;21.3;21.3;10.778;10.778;14.99;10.778;12.668000000000001;9.304;13.745;16.136000000000003;12.668000000000001;3.575;3.575;3.575;10.778
19.0;12.813999999999998;17.127000000000002;19.0;17.127000000000002;17.127000000000002;17.127000000000002;4.564;4.564;28.008;17.127000000000002;25.3;17.127000000000002;25.3;28.008;25.3;28.008;25.3;25.3;25.3;4.564;4.564;17.127000000000002;12.258;9.369;17.127000000000002;17.127000000000002;19.0;9.369;4.054;4.054;4.564;4.564
24.416;21.5;22.934;24.416;22.759999999999998;22.759999999999998;22.759999999999998;14.0;7.312;31.062;22.759999999999998;22.934;22.934;27.77;31.062;27.77;31.062;27.77;27.77;27.77;14.0;14.0;22.759999999999998;14.0;17.265;22.934;22.759999999999998;24.416;17.265;4.103;4.103;7.312;14.0
27.51;24.52;27.51;27.51;25.915;25.915;25.915;18.329;8.087;33.510000000000005;25.915;31.786;27.51;31.786;33.510000000000005;31.786;33.510000000000005;31.786;31.786;31.786;18.329;18.329;27.698;18.329;24.814;27.51;25.915;27.51;24.814;3.9579999999999997;3.9579999999999997;8.99;18.329
26.363;32.510000000000005;26.363;26.363;24.163;24.163;24.163;21.374000000000002;5.87;35.0;24.163;32.6;26.363;32.6;35.0;32.6;35.0;32.6;32.6;32.6;21.374000000000002;21.374000000000002;26.966;21.374000000000002;29.377999999999997;26.363;24.163;26.363;29.377999999999997;3.746;3.746;8.992;21.374000000000002
23.211000000000002;36.245999999999995;23.211000000000002;23.211000000000002;21.0;21.0;21.0;8.899;5.779;33.230000000000004;21.0;26.613;23.211000000000002;31.339;33.230000000000004;31.339;33.230000000000004;31.339;31.339;31.339;8.899;8.899;28.314;14.603;30.0;23.211000000000002;21.0;23.211000000000002;30.0;3.6950000000000003;3.6950000000000003;5.779;8.899
22.869;36.275999999999996;22.04;22.869;20.613999999999997;20.613999999999997;20.613999999999997;11.784;3.6700000000000004;32.410000000000004;20.613999999999997;27.666000000000004;22.04;27.666000000000004;32.410000000000004;27.666000000000004;32.410000000000004;27.666000000000004;27.666000000000004;27.666000000000004;11.784;11.784;37.010000000000005;11.784;29.642000000000003;22.04;20.613999999999997;22.869;29.642000000000003;3.6700000000000004;3.6700000000000004;3.6700000000000004;11.784
20.747;33.92;18.544;20.14;18.544;18.938;18.938;11.645;2.836;31.355;18.938;24.999000000000002;18.544;27.179000000000002;31.355;27.179000000000002;31.355;27.179000000000002;27.179000000000002;27.179000000000002;11.645;11.645;25.0;11.645;28.986;18.544;18.544;20.14;28.986;2.836;2.836;2.836;11.645
21.294;30.0;13.841;20.997999999999998;19.908;19.908;19.908;9.895999999999999;3.4869999999999997;29.601;19.908;23.215;19.908;23.215;29.601;23.215;29.601;23.215;23.215;23.215;9.895999999999999;9.895999999999999;24.488999999999997;9.895999999999999;29.0;13.841;19.908;20.997999999999998;29.0;3.4869999999999997;3.4869999999999997;3.4869999999999997;9.895999999999999
20.598;28.044;8.068000000000001;20.598;10.954;19.308;19.308;9.861;3.435;28.371;19.308;20.525;10.954;21.784;28.371;21.784;28.371;21.784;21.784;21.784;9.861;9.861;23.3;9.861;28.371;8.068000000000001;10.954;20.598;28.371;3.435;3.435;3.435;9.861
20.778;26.921;3.893;20.778;10.954;19.576;19.576;9.851;3.525;28.055;19.576;21.784;10.954;21.784;28.055;21.784;28.055;21.784;21.784;21.784;9.851;9.851;22.47;9.851;28.055;3.893;10.954;20.778;28.055;3.525;3.525;3.525;9.851
20.605;26.366000000000003;4.0920000000000005;20.605;11.334;19.444;19.444;9.793000000000001;3.6740000000000004;27.54;19.444;21.784;11.334;21.784;27.54;21.784;27.54;21.784;21.784;21.784;9.793000000000001;9.793000000000001;22.432;9.793000000000001;27.54;4.0920000000000005;11.334;20.605;27.54;3.6740000000000004;3.6740000000000004;3.6740000000000004;9.793000000000001
20.509999999999998;26.104000000000003;2.1;20.509999999999998;10.954;19.555;19.555;9.851;3.902;25.701;19.555;21.784;10.954;21.784;25.701;21.784;25.701;21.784;21.784;21.784;9.851;9.851;26.6;9.851;25.701;2.1;10.954;20.509999999999998;25.701;3.902;3.902;3.902;9.851
20.403;26.508;3.5229999999999997;18.3;9.846;19.381999999999998;19.381999999999998;9.846;4.137;25.873;19.381999999999998;22.653;9.846;22.653;25.873;22.653;25.873;22.653;22.653;22.653;9.846;9.846;27.610000000000003;9.846;25.873;3.5229999999999997;9.846;18.3;25.873;4.029;4.029;4.137;9.846
20.44;27.494;5.007;17.475;10.913;19.088;19.088;9.782;5.004;27.060000000000002;19.088;23.215;10.913;23.215;27.060000000000002;23.215;27.060000000000002;23.215;23.215;23.215;9.782;9.782;27.99;9.782;27.060000000000002;5.007;10.913;17.475;27.060000000000002;3.9590000000000005;3.9590000000000005;5.004;9.782
20.772;29.77;8.068000000000001;18.31;19.259999999999998;19.259999999999998;19.259999999999998;8.584999999999999;5.305;27.5;19.259999999999998;24.137;19.259999999999998;24.137;27.5;24.137;27.5;24.137;24.137;24.137;8.584999999999999;8.584999999999999;29.669999999999998;8.584999999999999;27.5;8.068000000000001;19.259999999999998;18.31;27.5;4.0969999999999995;4.0969999999999995;5.305;8.584999999999999
21.025;26.524;5.01;21.025;19.724;19.724;19.724;8.614;6.752;27.733999999999998;19.724;18.66;19.724;25.163999999999998;27.733999999999998;25.163999999999998;27.733999999999998;25.163999999999998;26.301;25.163999999999998;8.614;8.614;22.675;8.614;27.733999999999998;5.01;19.724;21.025;27.733999999999998;4.832;4.832;6.752;8.614
20.014;24.122;1.335;20.014;18.207;18.207;18.207;8.779;7.428;25.201;18.207;24.7;18.207;24.7;25.201;24.7;25.201;24.7;26.301;24.7;8.779;8.779;28.0;8.779;25.201;1.335;18.207;20.014;25.201;5.805;5.805;7.993;8.779
19.003999999999998;22.924;0.506;19.003999999999998;18.076;18.076;18.076;8.541;7.733;23.723;18.076;22.314;18.076;22.314;23.723;22.314;23.723;22.314;26.301;22.314;8.541;8.541;20.229;8.541;22.3;0.506;18.076;19.003999999999998;22.3;5.99;5.99;7.733;8.541
18.896;23.057;0.101;18.896;17.913;17.913;17.913;6.194;6.194;23.907;17.913;21.913999999999998;17.913;21.913999999999998;23.907;21.913999999999998;23.907;21.913999999999998;26.301;21.913999999999998;6.194;6.194;20.147;8.664;18.194;0.101;17.913;18.896;18.194;5.997;5.997;6.194;6.194
19.0;23.057;0.101;19.0;17.419999999999998;17.419999999999998;17.419999999999998;8.753;5.996;27.022000000000002;17.419999999999998;22.653;17.419999999999998;22.653;24.094;22.653;24.094;22.653;26.401;22.653;8.753;8.753;19.546;8.753;17.27;0.101;17.419999999999998;19.0;17.27;5.996;5.996;5.996;8.753
16.192;24.553;0.101;16.192;11.964;11.964;11.964;8.781;5.5009999999999994;28.5;11.964;20.0;11.964;22.014;23.183;22.014;23.183;22.014;26.401;22.014;8.781;8.781;18.569;8.781;17.544;0.101;11.964;16.192;17.27;5.5009999999999994;5.5009999999999994;5.5009999999999994;5.5009999999999994
12.301;23.3;0.101;12.301;9.706999999999999;9.706999999999999;9.706999999999999;8.766;5.171;22.438;9.706999999999999;20.0;9.706999999999999;21.784;22.438;21.784;22.438;21.784;27.801;21.784;8.766;8.766;18.525;8.766;17.544;0.101;9.706999999999999;12.301;17.240000000000002;5.171;5.171;5.171;5.171
12.844999999999999;22.955000000000002;0.607;12.846;10.4;10.4;10.4;4.871;4.871;21.784;10.4;3.745;10.4;21.784;21.784;21.784;21.784;21.784;27.801;21.784;4.871;4.871;17.137;8.672;17.0;0.607;10.4;12.846;17.0;4.871;4.871;4.871;4.871
14.493;22.776;8.068000000000001;14.493;12.139;12.139;12.139;4.8549999999999995;4.8549999999999995;22.872999999999998;12.139;9.32;12.139;22.872999999999998;22.872999999999998;22.872999999999998;22.872999999999998;22.872999999999998;22.872999999999998;22.872999999999998;4.8549999999999995;4.8549999999999995;18.494999999999997;7.906000000000001;13.883000000000001;8.068000000000001;12.139;14.493;13.883000000000001;4.8549999999999995;4.8549999999999995;4.8549999999999995;4.8549999999999995
16.505000000000003;30.310000000000002;13.221;16.505000000000003;13.221;13.221;5.893;5.893;5.893;25.255000000000003;13.221;25.255000000000003;13.221;25.255000000000003;25.255000000000003;25.255000000000003;25.255000000000003;25.255000000000003;25.255000000000003;25.255000000000003;5.893;5.893;26.668;8.783;12.999;13.221;13.221;16.505000000000003;12.999;5.893;5.893;5.893;5.893
21.375999999999998;41.546;20.418;21.375999999999998;17.738999999999997;17.738999999999997;6.866;6.866;6.866;30.889999999999997;17.738999999999997;28.825;20.418;30.889999999999997;30.889999999999997;30.889999999999997;30.889999999999997;30.889999999999997;30.889999999999997;30.889999999999997;6.866;6.866;24.4;10.728;16.702;20.418;17.738999999999997;21.375999999999998;16.702;6.866;6.866;6.866;6.866
25.345;49.466;25.345;25.345;21.179;18.461000000000002;9.009;15.831;9.009;36.793;21.179;36.793;25.345;36.793;36.793;36.793;36.793;36.793;36.793;36.793;15.831;15.831;33.089999999999996;15.831;20.312;25.345;21.179;25.345;20.312;7.804;7.804;9.009;9.009
25.897000000000002;38.7;25.897000000000002;25.897000000000002;20.494999999999997;18.494999999999997;6.995;6.995;6.995;43.5;20.494999999999997;37.293;25.897000000000002;43.5;43.5;43.5;43.5;43.5;43.5;43.5;6.995;6.995;35.8;17.189;27.360000000000003;25.897000000000002;20.494999999999997;25.897000000000002;27.360000000000003;6.995;6.995;6.995;6.995
24.005000000000003;27.701999999999998;24.005000000000003;24.005000000000003;17.974;17.957;6.459999999999999;13.093;6.459999999999999;42.576;17.974;36.993;24.005000000000003;42.576;42.576;42.576;42.576;42.576;42.576;42.576;13.093;13.093;27.99;13.093;28.403;24.005000000000003;17.974;24.005000000000003;28.403;6.459999999999999;6.459999999999999;6.459999999999999;6.459999999999999
22.954;29.46;22.954;22.954;17.744999999999997;17.744999999999997;5.733;9.934000000000001;5.733;47.575;17.744999999999997;35.47;22.954;35.47;35.47;35.47;35.47;35.47;35.47;35.47;9.934000000000001;9.934000000000001;22.47;9.934000000000001;26.5;22.954;17.744999999999997;22.954;26.5;5.733;5.733;5.733;5.733
18.181;21.07;15.503;18.181;15.503;15.503;4.676;8.576;4.676;32.897000000000006;15.503;32.587;15.503;32.587;32.587;32.587;32.587;32.587;32.587;32.587;8.576;8.576;19.54;8.576;20.442;15.503;15.503;18.181;20.442;4.676;4.676;4.676;4.676
16.002000000000002;23.580000000000002;16.002000000000002;16.002000000000002;11.863;11.863;4.996;8.622;4.996;32.909;11.863;32.909;16.002000000000002;32.909;32.909;32.909;32.909;32.909;32.909;32.909;8.622;8.622;19.0;8.622;19.444;16.002000000000002;11.863;16.002000000000002;19.444;4.996;4.996;4.996;4.996
13.493;21.238999999999997;13.404;13.493;9.181000000000001;9.181000000000001;4.84;4.84;4.84;31.0;9.181000000000001;28.3;13.404;31.0;31.0;31.0;31.0;31.0;31.0;31.0;4.84;4.84;15.772;8.596;18.0;13.404;9.181000000000001;13.493;18.0;4.84;4.84;4.84;4.84
13.55;21.161;9.940999999999999;13.55;8.8;8.8;4.693;4.693;4.693;32.909;8.8;30.764;9.940999999999999;30.764;30.764;30.764;30.764;30.764;30.764;30.764;4.693;4.693;12.09;8.415000000000001;17.265;9.940999999999999;8.8;13.55;17.265;4.693;4.693;4.693;4.693
