AT;BE;BG;HR;CZ;DK_1;DK_2;EE;FI;FR;DE_LU;GR;HU;IE_SEM;IT_CALA;IT_CNOR;IT_CSUD;IT_NORD;IT_SARD;IT_SICI;IT_SUD;LV;LT;NL;PL;PT;RO;SK;SI;ES;SE_1;SE_2;SE_3;SE_4
9.209999999999999;9.677;9.7;9.203;9.379999999999999;9.511;9.511;9.719;4.9719999999999995;7.795999999999999;9.511;9.7;9.283;11.643;9.264;9.264;9.264;9.264;9.264;9.264;9.264;9.719;9.719;9.726;9.404;0.43;9.7;9.331999999999999;9.16;0.43;4.862;4.862;4.862;4.862
8.954;9.8;9.264;8.940999999999999;9.263;9.5;8.986;9.404;4.862;6.397;9.5;9.264;9.087;11.4;9.052;9.052;9.052;9.052;9.052;9.052;9.052;9.404;9.404;9.89;9.379000000000001;0.43;9.264;9.174;8.863;0.43;4.726;4.726;4.726;4.726
8.969;10.436;9.052;8.945;9.504999999999999;9.915000000000001;7.874;9.304;4.726;4.537;9.915000000000001;9.052;9.2;11.5;8.969;8.969;8.969;8.969;8.969;8.969;8.969;9.304;9.304;10.592;9.576;0.43;9.052;9.352;8.811;0.43;4.9670000000000005;4.9670000000000005;4.9670000000000005;4.9670000000000005
9.859;10.785;9.139;9.868;10.211;10.458;9.123000000000001;9.576;4.9670000000000005;7.013;10.458;9.139;10.041;11.515;9.859;9.859;9.859;9.859;9.859;9.859;9.859;9.576;9.576;10.884;10.341;2.565;9.139;10.149;9.777;0.43;4.919;4.919;4.919;4.919
12.375;11.57;10.001000000000001;12.846;12.745999999999999;12.24;12.24;19.500999999999998;4.919;8.744;12.261;10.001999999999999;13.344999999999999;12.599;13.675999999999998;13.675999999999998;13.675999999999998;13.675999999999998;13.675999999999998;13.675999999999998;13.675999999999998;19.500999999999998;19.500999999999998;12.24;15.556999999999999;4.2780000000000005;10.001000000000001;13.794;12.577;2.565;5.269;5.269;7.126;7.126
14.371;13.165000000000001;13.257;14.644;14.607;13.940000000000001;13.940000000000001;16.003999999999998;7.126;12.293000000000001;14.328;13.257;14.918000000000001;15.5;15.5;15.5;15.5;15.5;15.5;15.5;15.5;16.003999999999998;16.003999999999998;13.940000000000001;16.11;5.117;13.257;15.166;14.502;4.2780000000000005;4.808;4.808;10.614;13.940000000000001
15.45;15.401;14.869;15.478;15.48;15.455000000000002;15.455000000000002;16.11;10.614;15.143;15.455000000000002;14.869;15.515;17.459;16.457;16.457;16.457;16.457;16.457;16.457;16.457;16.11;16.11;15.455000000000002;15.665000000000001;4.51;14.869;15.547999999999998;15.459999999999999;5.117;4.8420000000000005;4.8420000000000005;14.959999999999999;15.084
15.27;15.27;15.508000000000001;15.27;15.27;15.27;15.27;19.503;14.959999999999999;15.27;15.27;13.883000000000001;15.27;16.851;15.294;15.294;15.294;15.294;15.294;15.294;15.294;19.503;19.503;15.27;15.27;2.8449999999999998;15.508000000000001;15.27;15.27;4.51;4.711;4.711;14.797;14.904
14.203999999999999;14.758000000000001;15.27;14.194999999999999;14.381;11.139;11.139;15.27;14.797;12.72;14.519;10.159;14.279;15.569999999999999;14.151;14.151;14.151;14.151;14.151;14.151;14.151;15.27;15.27;14.777000000000001;14.406;0.43;15.27;14.333000000000002;14.151;2.8449999999999998;4.692;4.692;10.846;11.139
13.231;14.16;14.259;13.205000000000002;13.565000000000001;11.151;11.151;16.006;10.846;10.392;13.828999999999999;9.73;13.37;13.605;10.662;13.181000000000001;13.181000000000001;13.181000000000001;13.181000000000001;10.662;10.662;16.006;16.006;14.253;13.612;0.43;14.259;13.472;13.123;0.43;4.672;4.672;10.852;11.151
11.927;12.513;13.328999999999999;12.017;12.195;12.239;12.239;17.006;10.852;9.508;12.239;10.662;12.233;13.222;8.969;11.916;11.148;11.916;11.148;8.969;8.969;17.006;17.006;12.579;12.902000000000001;0.43;13.328999999999999;12.403;11.916;0.43;4.775;4.775;11.86;11.946
11.216;11.189;12.187999999999999;11.661;11.448;10.98;10.98;17.006999999999998;11.86;9.211;10.98;8.969;12.056000000000001;11.962;6.0;11.484;6.0;11.484;6.0;6.0;6.0;17.006999999999998;17.006999999999998;11.219;13.918000000000001;0.43;12.187999999999999;12.43;11.484;0.43;4.668;4.668;10.64;10.64
10.436;10.536;11.987;11.136;10.856;10.157;10.157;17.008000000000003;10.64;6.867;10.157;6.0;11.785;11.477;7.01;12.3;9.58;12.3;9.58;7.01;7.01;17.008000000000003;17.008000000000003;10.598;14.768;0.43;11.987;12.388;10.848;0.43;4.504;4.504;9.842;9.842
11.2;9.287;11.67;11.794;11.495000000000001;10.72;10.72;17.006;9.842;8.456999999999999;10.768;7.01;12.323;11.5;10.669;12.904;12.904;12.904;12.904;10.669;10.669;17.006;17.006;10.279;14.850999999999999;0.43;11.67;12.803;11.553;0.43;4.294;4.294;7.99;10.51
12.291;8.669;12.232;12.792;12.988;11.315999999999999;11.315999999999999;17.003999999999998;7.99;6.397;12.641;10.669;13.456;12.3;13.8;13.8;13.8;13.8;13.8;13.8;13.8;17.003999999999998;17.003999999999998;11.315999999999999;15.556999999999999;1.4;12.232;13.871;12.464;0.43;4.613;4.613;8.867;11.105
13.187000000000001;12.040000000000001;13.303999999999998;13.844999999999999;13.401;12.596;12.596;16.006;8.867;11.604000000000001;12.836000000000002;12.101;14.509;14.181999999999999;14.284;14.284;14.284;14.284;14.284;14.284;14.284;16.006;16.006;12.588;16.049;4.46;13.303999999999998;14.588;13.565999999999999;1.4;4.755;4.755;12.184999999999999;12.184999999999999
14.397;14.002;14.284;14.63;14.376;13.982;13.982;22.0;12.184999999999999;14.030000000000001;13.982;14.284;14.799000000000001;15.234;15.0;15.0;15.0;15.0;15.0;15.0;15.0;22.0;22.0;13.99;15.87;6.2829999999999995;14.284;14.978;14.544;4.46;4.558;4.558;13.541999999999998;13.541999999999998
14.377;14.069999999999999;14.772;14.562999999999999;14.363;14.053999999999998;14.053999999999998;15.87;13.541999999999998;14.091999999999999;14.053999999999998;14.772;14.702000000000002;12.8;14.985;14.985;14.985;14.985;14.985;14.985;14.985;15.87;15.87;14.059999999999999;15.534;9.248999999999999;14.772;14.836000000000002;14.495;6.2829999999999995;4.497;4.497;11.998999999999999;11.998999999999999
12.567;12.129000000000001;14.678;12.831;12.540000000000001;12.089;12.089;15.534;11.998999999999999;12.168000000000001;12.089;14.678;13.023;12.1;14.025;14.025;14.025;14.025;14.025;14.025;14.025;15.534;15.534;12.105;14.241999999999999;6.970000000000001;14.678;13.216999999999999;12.735;9.248999999999999;4.382;4.382;7.384;7.384
10.274;10.02;12.991;10.437999999999999;10.27;10.004999999999999;10.004999999999999;14.241999999999999;7.384;10.038;10.004999999999999;12.991;10.554;11.864;13.366999999999999;13.366999999999999;13.366999999999999;13.366999999999999;13.366999999999999;13.366999999999999;13.366999999999999;14.241999999999999;14.241999999999999;10.013;11.282;5.325;12.991;10.671;10.383;6.970000000000001;4.245;4.245;6.859999999999999;6.859999999999999
9.77;9.689;10.535;9.822;9.769;9.684000000000001;9.684000000000001;11.282;6.859999999999999;9.695;9.684000000000001;10.535;9.859;10.775;12.11;12.11;12.11;12.11;12.11;12.11;12.11;11.282;11.282;9.687000000000001;10.091;4.51;10.535;9.895999999999999;9.805;5.325;4.608;4.608;4.608;4.608
9.370000000000001;9.370000000000001;9.853;9.370000000000001;9.370000000000001;9.370000000000001;9.370000000000001;19.505000000000003;4.608;9.370000000000001;9.370000000000001;9.853;9.370000000000001;11.41;9.370000000000001;9.370000000000001;9.370000000000001;9.370000000000001;9.370000000000001;9.370000000000001;9.370000000000001;19.505000000000003;19.505000000000003;9.370000000000001;9.370000000000001;1.5070000000000001;9.853;9.370000000000001;9.370000000000001;4.51;4.393;4.393;4.393;4.393
8.459999999999999;8.459999999999999;9.370000000000001;8.459999999999999;8.459999999999999;7.502;7.502;12.216;4.393;8.459999999999999;8.459999999999999;9.370000000000001;8.459999999999999;9.888;11.097;11.097;11.097;11.097;11.097;11.097;11.097;12.216;12.216;8.459999999999999;8.693000000000001;0.45499999999999996;9.370000000000001;8.459999999999999;8.459999999999999;1.5070000000000001;4.0;4.0;4.0;4.0
6.861;6.861;8.459999999999999;6.861;6.861;6.861;6.861;14.599;4.0;6.861;6.861;8.459999999999999;6.861;8.721;10.66;10.66;10.66;10.66;10.66;10.66;10.66;14.599;14.599;6.861;9.204;0.43;8.459999999999999;6.861;6.861;0.45499999999999996;3.63;3.63;3.63;3.63
6.4590000000000005;6.4590000000000005;6.861;6.4590000000000005;6.4590000000000005;6.4590000000000005;6.4590000000000005;14.506;3.63;6.4590000000000005;6.4590000000000005;6.861;6.4590000000000005;8.352;9.712;9.712;9.712;9.712;9.712;9.712;9.712;14.506;14.506;6.4590000000000005;9.57;0.43;6.861;6.4590000000000005;6.4590000000000005;0.43;3.5149999999999997;3.5149999999999997;3.5149999999999997;3.5149999999999997
5.5;5.5;6.4590000000000005;5.5;5.5;5.5;5.5;14.501;3.5149999999999997;5.5;5.5;6.4590000000000005;5.5;8.142;10.052;10.052;10.052;10.052;10.052;10.052;10.052;14.501;14.501;5.5;9.892;0.43;6.4590000000000005;5.5;5.5;0.43;3.44;3.44;3.44;3.44
5.848;5.109;5.5;5.8340000000000005;5.997999999999999;5.872999999999999;5.872999999999999;14.502;3.44;4.596;6.051;5.5;5.914;6.7379999999999995;9.969;9.969;9.969;9.969;9.969;9.969;9.969;14.502;14.502;5.6850000000000005;9.883;0.43;5.5;5.946;5.79;0.43;3.5380000000000003;3.5380000000000003;3.5380000000000003;3.5380000000000003
6.4030000000000005;4.649;5.893;6.3740000000000006;6.776000000000001;6.026;6.026;14.502;3.5380000000000003;3.4189999999999996;6.901000000000001;5.893;6.566;6.5;9.93;9.93;9.93;9.93;9.93;9.93;9.93;14.502;14.502;6.026;9.223;0.43;5.893;6.640000000000001;6.272;0.43;3.9770000000000003;3.9770000000000003;3.9770000000000003;3.9770000000000003
6.551;6.2299999999999995;7.809;6.545;6.619;6.481999999999999;6.481999999999999;18.0;3.9770000000000003;6.004;6.647;9.702;6.58;8.6;11.0;11.0;11.0;11.0;11.0;11.0;11.0;18.0;18.0;6.481999999999999;8.027;0.43;6.517;6.593999999999999;6.526999999999999;0.43;4.176;4.176;4.176;4.176
8.423;6.495;10.306000000000001;11.588;9.353;7.4;7.4;18.000999999999998;4.176;5.773;7.99;10.306000000000001;10.553;10.262;13.74;13.74;13.74;13.675999999999998;13.74;13.74;13.74;18.000999999999998;18.000999999999998;7.4;9.814;0.604;6.571;10.236;11.971;0.43;4.7490000000000006;4.7490000000000006;6.945;6.945
8.702;8.784;10.841;11.561;9.843;8.934999999999999;8.934999999999999;13.559999999999999;6.945;8.748999999999999;9.068999999999999;10.841;10.917;12.1;14.303999999999998;14.303999999999998;14.303999999999998;14.303999999999998;14.303999999999998;14.303999999999998;14.303999999999998;13.559999999999999;13.559999999999999;8.934999999999999;11.788;0.604;10.841;10.931000000000001;11.794;0.604;3.974;3.974;8.368;8.852
8.706999999999999;8.924;11.154;11.459999999999999;9.756;8.95;8.95;15.738;8.368;8.917;8.95;11.155;10.856;13.219;13.675999999999998;13.675999999999998;13.675999999999998;13.675999999999998;13.675999999999998;13.675999999999998;13.675999999999998;15.738;15.738;8.974;11.790000000000001;0.43;11.154;10.887;11.675;0.604;4.109;4.109;8.687000000000001;8.735
8.701;8.701;11.081999999999999;8.701;8.701;8.701;8.701;18.002000000000002;8.687000000000001;8.701;8.701;11.081999999999999;8.701;13.63;10.620000000000001;10.620000000000001;10.620000000000001;10.620000000000001;10.620000000000001;10.620000000000001;10.620000000000001;18.002000000000002;18.002000000000002;8.701;11.785;0.27999999999999997;11.081999999999999;8.701;8.701;0.43;4.3549999999999995;4.3549999999999995;8.219;8.493
6.970000000000001;6.929;8.701;6.968000000000001;6.975;6.979000000000001;6.979000000000001;16.72;8.219;6.919;6.979000000000001;8.701;6.9719999999999995;11.4;6.9670000000000005;6.9670000000000005;6.9670000000000005;6.9670000000000005;6.9670000000000005;6.9670000000000005;6.9670000000000005;16.72;16.72;6.954000000000001;11.52;0.162;8.701;6.973000000000001;6.9670000000000005;0.27999999999999997;4.1049999999999995;4.1049999999999995;6.975;6.975
6.42;4.474;6.970999999999999;6.455;6.8;6.986;6.986;15.838999999999999;6.975;3.901;6.986;6.970999999999999;6.627;10.642;3.901;3.901;3.901;3.901;3.901;3.901;3.901;15.838999999999999;15.838999999999999;5.737;11.149;0.134;6.970999999999999;6.694;6.372999999999999;0.162;4.132;4.132;6.8180000000000005;6.8180000000000005
6.292;3.7039999999999997;6.586;6.137;6.556;6.790000000000001;6.790000000000001;15.040000000000001;6.8180000000000005;3.0;6.790000000000001;6.586;6.349;10.628;3.0;3.0;3.0;3.0;3.0;3.0;3.0;15.040000000000001;15.040000000000001;5.256;10.486;0.0;6.586;6.434;6.037;0.134;4.090999999999999;4.090999999999999;6.627;6.627
6.578;2.775;6.298;6.4510000000000005;7.074;7.327;7.327;15.040000000000001;6.627;1.6989999999999998;7.391;6.298;6.763;10.642;3.0;3.0;3.0;3.0;3.0;3.0;3.0;15.040000000000001;15.040000000000001;5.122;9.525;0.0;6.298;6.889;6.294;0.0;3.996;3.996;7.115;7.115
7.927;4.758;6.687;7.763;8.431000000000001;7.814;7.814;15.040000000000001;7.115;2.504;8.7;6.687;8.094;11.656;6.4;6.4;6.4;6.4;6.4;6.4;6.4;15.040000000000001;15.040000000000001;7.293000000000001;9.298;0.0;6.687;8.22;7.598000000000001;0.0;4.0;4.0;7.593999999999999;7.814
9.268;5.043;8.014;10.987;11.004000000000001;8.766;8.766;8.447;7.593999999999999;1.48;11.202;8.014;10.865;14.998;10.923;10.923;10.923;10.923;10.923;10.923;10.923;8.447;8.447;8.766;11.123000000000001;0.162;8.014;10.903;10.985;0.0;3.7060000000000004;3.7060000000000004;8.766;8.766
12.527;7.436;10.923;13.443999999999999;13.755;12.331999999999999;12.331999999999999;11.123000000000001;8.766;3.6950000000000003;13.98;10.923;13.599;17.3;13.597999999999999;13.597999999999999;13.597999999999999;13.315000000000001;13.597999999999999;13.597999999999999;13.597999999999999;11.123000000000001;11.123000000000001;11.52;14.574000000000002;0.43;10.923;13.794999999999998;13.315000000000001;0.162;3.814;3.814;12.331999999999999;12.331999999999999
12.838;10.293000000000001;13.597999999999999;16.543;14.732;14.538999999999998;14.538999999999998;16.005000000000003;13.0;7.69;14.896;13.597999999999999;15.103;18.074;17.499000000000002;17.499000000000002;17.499000000000002;14.487;17.499000000000002;17.499000000000002;17.499000000000002;16.005000000000003;16.005000000000003;13.2;15.162;1.9170000000000003;13.597999999999999;14.953999999999999;17.148;0.43;3.7950000000000004;3.7950000000000004;14.538999999999998;14.538999999999998
10.962;8.328;15.556999999999999;14.599;12.440999999999999;9.238;9.238;15.162;14.538999999999998;6.35;11.883;15.556999999999999;13.562000000000001;16.065;20.44;20.44;20.44;15.014;20.44;20.44;20.44;15.162;15.162;10.576;15.165000000000001;2.355;15.556999999999999;13.648;15.014;1.9170000000000003;4.49;4.49;9.238;9.238
8.701;5.8759999999999994;13.95;13.3;10.23;6.8790000000000004;6.8790000000000004;15.165000000000001;9.238;4.12;9.035;13.95;12.16;14.344;17.499000000000002;17.499000000000002;17.499000000000002;13.754;17.499000000000002;17.499000000000002;17.499000000000002;15.165000000000001;15.165000000000001;7.986;15.069999999999999;2.025;13.95;12.379000000000001;13.754;2.355;6.8790000000000004;6.8790000000000004;6.8790000000000004;6.8790000000000004
7.378;3.179;12.634;11.474;9.222;6.191;6.191;15.069999999999999;6.8790000000000004;2.426;8.351;12.634;10.11;13.591999999999999;13.74;13.74;13.74;12.567;13.74;13.74;13.74;15.069999999999999;15.069999999999999;5.0840000000000005;11.333;1.4;12.634;10.174;12.567;2.025;6.191;6.191;6.191;6.191
8.709;2.248;10.543000000000001;10.634;8.18;5.854;5.854;18.005000000000003;6.191;1.682;7.548;10.543000000000001;9.102;11.622;11.783;11.783;11.783;11.783;11.783;11.783;11.783;18.005000000000003;18.005000000000003;3.783;9.227;0.43;10.543000000000001;8.952;11.783;1.4;5.854;5.854;5.854;5.854
8.701;0.9710000000000001;9.548;9.562999999999999;5.181;4.747999999999999;4.747999999999999;15.038999999999998;5.854;0.45599999999999996;4.747999999999999;9.548;6.593999999999999;;11.4;11.4;11.4;11.4;11.4;11.4;11.4;15.038999999999998;15.038999999999998;1.762;8.891;0.43;9.548;6.087;11.4;0.43;4.634;4.634;4.634;4.634
4.906000000000001;0.662;9.684999999999999;4.486;3.526;1.405;3.433;5.262;4.634;0.807;1.405;9.684999999999999;5.321;;12.039;12.039;12.039;12.039;12.039;12.039;12.039;5.262;5.262;0.534;8.368;0.13799999999999998;8.417;5.622;3.999;0.43;3.433;3.433;3.433;3.433
1.8800000000000001;-0.10700000000000001;5.418;2.742;2.231;0.096;2.7190000000000003;8.368;3.433;0.13799999999999998;0.096;17.649;3.379;;10.541;10.541;10.541;10.541;10.541;10.541;10.541;8.368;8.368;-0.27599999999999997;7.023999999999999;0.002;5.418;3.9210000000000003;2.394;0.13799999999999998;2.7190000000000003;2.7190000000000003;2.7190000000000003;2.7190000000000003
0.6639999999999999;-0.101;3.3659999999999997;0.978;0.794;0.001;2.534;7.023999999999999;2.7190000000000003;0.002;0.001;18.649;1.216;;11.0;11.0;11.0;11.0;11.0;11.0;11.0;7.023999999999999;7.023999999999999;-0.193;2.836;0.0;3.3659999999999997;1.418;0.852;0.002;2.534;2.534;2.534;2.534
0.588;-0.08399999999999999;1.2109999999999999;0.8640000000000001;0.7030000000000001;0.002;2.2350000000000003;2.534;2.534;0.0;0.002;19.149;1.074;;11.3;11.3;11.3;11.3;11.3;11.3;11.3;2.534;2.534;-0.159;5.117;0.0;1.2109999999999999;1.252;0.753;0.0;2.2350000000000003;2.2350000000000003;2.2350000000000003;2.2350000000000003
0.533;-0.08399999999999999;1.0699999999999998;0.8009999999999999;0.6559999999999999;-0.024;2.1149999999999998;2.2350000000000003;2.2350000000000003;0.0;-0.024;21.649;0.999;;10.394;10.394;10.394;10.394;10.394;10.394;10.394;2.2350000000000003;2.2350000000000003;-0.154;6.5920000000000005;0.0;1.0699999999999998;1.173;0.693;0.0;2.1149999999999998;2.1149999999999998;2.1149999999999998;2.1149999999999998
0.5690000000000001;-0.09;0.9949999999999999;0.8310000000000001;0.6679999999999999;-0.028000000000000004;2.195;2.1149999999999998;2.1149999999999998;0.0;-0.028000000000000004;18.649;1.037;;8.9;8.9;8.9;8.9;8.9;8.9;8.9;2.1149999999999998;2.1149999999999998;-0.16699999999999998;4.75;0.0;0.9949999999999999;1.225;0.7190000000000001;0.0;2.195;2.195;2.195;2.195
0.5730000000000001;-0.10200000000000001;1.033;0.868;0.6910000000000001;-0.039;2.283;6.3100000000000005;2.195;0.0;-0.039;19.149;1.084;;9.0;9.0;9.0;9.0;9.0;9.0;9.0;6.3100000000000005;6.3100000000000005;-0.184;5.595000000000001;0.005;1.033;1.267;0.75;0.0;2.283;2.283;2.283;2.283
4.167;-0.10500000000000001;1.08;3.4240000000000004;1.941;-0.036;2.5010000000000003;6.506;2.283;0.005;-0.036;19.649;3.935;;11.498000000000001;11.498000000000001;11.498000000000001;11.498000000000001;11.498000000000001;11.498000000000001;11.498000000000001;6.506;6.506;-0.1;6.154999999999999;0.06899999999999999;1.08;3.935;3.121;0.005;2.5010000000000003;2.5010000000000003;2.5010000000000003;2.5010000000000003
2.869;-0.047;3.871;2.726;1.6350000000000002;-0.007000000000000001;2.554;6.502;2.5010000000000003;0.06899999999999999;-0.007000000000000001;17.149;2.869;;12.040000000000001;12.040000000000001;12.040000000000001;12.040000000000001;12.040000000000001;12.040000000000001;12.040000000000001;6.502;6.502;-0.10500000000000001;4.45;0.091;3.871;2.869;2.661;0.06899999999999999;2.554;2.554;2.554;2.554
0.567;-0.003;2.84;0.9630000000000001;0.775;0.001;2.428;3.2729999999999997;2.554;0.091;0.001;10.049;1.177;;12.478;12.478;12.478;12.478;12.478;12.478;12.478;3.2729999999999997;3.2729999999999997;-0.08199999999999999;2.4739999999999998;0.086;2.84;1.3599999999999999;0.842;0.091;2.428;2.428;2.428;2.428
0.546;-0.004;1.166;0.9269999999999999;0.747;0.0;2.393;2.428;2.428;0.086;0.0;1.0;1.135;;12.036;12.036;12.036;12.036;12.036;12.036;12.036;2.428;2.428;-0.081;3.023;0.06;1.166;1.283;0.8119999999999999;0.086;2.393;2.393;2.393;2.393
0.6910000000000001;-0.028000000000000004;1.125;0.8619999999999999;0.689;-0.020999999999999998;2.334;6.505;2.393;0.06;-0.020999999999999998;0.304;1.0630000000000002;;10.049;10.049;10.049;10.049;10.049;10.049;10.049;6.505;6.505;-0.08;2.334;0.066;1.125;1.197;0.753;0.06;2.334;2.334;2.334;2.334
0.702;-0.008;1.0539999999999998;0.8800000000000001;0.693;-0.008;2.37;6.502;2.334;0.066;-0.008;0.040999999999999995;1.085;;10.0;10.0;10.0;10.0;10.0;10.0;10.0;6.502;6.502;-0.057999999999999996;2.37;0.096;1.0539999999999998;1.25;0.768;0.066;2.37;2.37;2.37;2.37
0.458;0.034;1.077;0.808;0.5820000000000001;0.0;2.309;6.5;2.37;0.096;-0.003;1.0;1.004;;10.5;10.5;10.5;10.5;10.5;10.5;10.5;6.5;6.5;0.0;2.34;0.142;1.077;1.161;0.706;0.096;2.309;2.309;2.309;2.309
0.557;0.062;1.0;0.897;0.745;0.061;2.242;5.0920000000000005;2.309;0.142;0.061;3.87;1.09;;9.5;9.5;9.5;9.5;9.5;9.5;9.5;5.0920000000000005;5.0920000000000005;0.0;2.242;0.27999999999999997;1.0;1.258;0.7969999999999999;0.142;2.242;2.242;2.242;2.242
1.294;0.991;1.079;1.498;1.408;1.003;2.2969999999999997;2.242;2.242;1.035;1.003;9.455;1.612;;11.0;11.0;11.0;11.0;11.0;11.0;11.0;2.242;2.242;0.959;2.2969999999999997;0.35;1.079;1.7079999999999997;1.436;0.27999999999999997;2.2969999999999997;2.2969999999999997;2.2969999999999997;2.2969999999999997
4.808;2.37;1.605;6.3229999999999995;3.622;4.003;3.425;6.1579999999999995;2.2969999999999997;1.456;4.003;18.149;8.568999999999999;;12.781;12.781;12.781;12.781;12.781;12.781;12.781;6.1579999999999995;6.1579999999999995;3.482;5.8020000000000005;0.43;1.605;6.2;5.103;0.35;3.425;3.425;3.425;3.425
7.6049999999999995;3.902;12.2;9.147;7.079000000000001;7.692;7.575;5.8020000000000005;3.425;0.769;7.692;21.149;11.357;;14.684999999999999;14.684999999999999;14.684999999999999;13.438999999999998;14.684999999999999;14.684999999999999;14.684999999999999;5.8020000000000005;5.8020000000000005;8.489;9.073;1.51;9.514;9.243;7.745;0.43;6.066;6.066;6.066;6.066
7.854000000000001;5.36;12.201;9.509;7.753;8.39;8.39;9.073;6.066;2.158;8.39;17.149;11.445;;17.799;17.799;17.799;13.438999999999998;17.799;17.799;17.799;9.073;9.073;10.989;9.145;2.7;12.201;10.382;8.282;1.51;6.583;6.583;6.583;6.583
9.081999999999999;6.7299999999999995;12.201;10.645999999999999;7.845999999999999;7.698;7.698;9.145;6.583;4.83;7.698;11.857;12.262;;19.054;19.054;19.054;13.45;19.054;19.054;19.054;9.145;9.145;10.27;5.869;6.420999999999999;12.201;11.3;9.737;2.7;5.869;5.869;5.869;5.869
8.706999999999999;6.7299999999999995;12.201;9.534;7.74;6.737;4.411;5.869;5.869;6.420999999999999;6.737;15.105;10.515;;19.499000000000002;19.499000000000002;19.499000000000002;14.572;19.499000000000002;19.499000000000002;19.499000000000002;5.869;5.869;7.5;6.623;6.381;12.201;11.8;9.077;6.420999999999999;4.411;4.411;4.411;4.411
7.575;6.284000000000001;10.223;8.683;6.574;6.215999999999999;4.088;4.411;4.411;6.381;6.215999999999999;13.256;9.501000000000001;;19.162;19.162;19.162;13.028;19.162;19.162;19.162;4.411;4.411;6.241;5.463;5.0;10.223;10.7;8.299;6.381;4.088;4.088;4.088;4.088
6.698;5.506;9.15;7.759;5.752000000000001;5.402;3.428;4.088;4.088;5.621;5.402;10.727;8.525;;17.46;17.46;17.46;11.345;17.46;17.46;17.46;4.088;4.088;5.4270000000000005;3.4299999999999997;3.04;9.15;9.7;7.389;5.621;3.428;3.428;3.428;3.428
5.51;5.218;8.187000000000001;5.776;5.353;5.194;3.0300000000000002;3.428;3.428;5.247;5.194;4.0;5.996;;14.0;14.0;14.0;10.541;14.0;14.0;14.0;3.428;3.428;5.2;4.2170000000000005;2.7;8.187000000000001;6.34;5.671;3.04;3.0300000000000002;3.0300000000000002;3.0300000000000002;3.0300000000000002
4.39;3.8840000000000003;5.9159999999999995;4.805;4.045;3.847;2.459;3.0300000000000002;3.0300000000000002;3.931;3.8409999999999997;9.494;5.106;10.564;17.322;17.322;17.322;10.95;17.322;17.322;17.322;3.0300000000000002;3.0300000000000002;3.847;2.9050000000000002;0.8;5.9159999999999995;5.566;4.6579999999999995;2.7;2.459;2.459;2.459;2.459
0.8;0.8;4.974;0.8;0.8;1.802;1.8559999999999999;2.459;2.459;0.8;0.8;9.4;0.8;11.163;9.67;9.67;9.67;4.681;9.67;9.67;9.67;2.459;2.459;0.8;1.374;0.82;4.974;0.8;0.8;0.8;1.8559999999999999;1.8559999999999999;1.8559999999999999;1.8559999999999999
0.8390000000000001;0.8160000000000001;9.67;0.859;0.8480000000000001;1.222;1.258;1.8559999999999999;1.8559999999999999;0.82;0.817;9.67;0.8630000000000001;10.564;6.298;6.298;6.298;3.0;6.298;6.298;6.298;1.8559999999999999;1.8559999999999999;0.8130000000000001;0.914;0.757;0.8;0.8710000000000001;0.859;0.82;1.258;1.258;1.258;1.258
0.836;0.836;6.298;0.836;0.836;1.15;1.185;1.258;1.258;0.836;0.836;6.298;0.836;10.870000000000001;4.632;4.632;4.632;2.0;4.632;4.632;4.632;1.258;1.258;0.836;0.836;0.52;0.8630000000000001;0.836;0.836;0.757;1.185;1.185;1.185;1.185
1.002;1.002;4.632;1.002;1.002;1.122;1.1560000000000001;1.185;1.185;1.002;1.002;4.632;1.002;11.163;4.107;4.107;4.107;3.0;4.107;4.107;4.107;1.185;1.185;1.002;1.002;0.5;0.836;1.002;1.002;0.52;1.1560000000000001;1.1560000000000001;1.1560000000000001;1.1560000000000001
1.7429999999999999;1.3599999999999999;4.107;1.735;1.6280000000000001;1.478;1.7309999999999999;1.1560000000000001;1.1560000000000001;1.391;1.478;4.107;1.7269999999999999;11.163;6.218;6.218;6.218;3.0;6.218;6.218;6.218;1.1560000000000001;1.1560000000000001;1.3900000000000001;1.8800000000000001;0.754;1.002;1.72;1.7429999999999999;0.5;1.7309999999999999;1.7309999999999999;1.7309999999999999;1.7309999999999999
7.454000000000001;2.106;6.218;7.439;4.753;2.516;2.516;1.7309999999999999;1.7309999999999999;2.12;2.516;6.218;7.454000000000001;10.564;10.298;10.298;10.298;7.454000000000001;10.298;10.298;10.298;1.7309999999999999;1.7309999999999999;2.327;3.7439999999999998;3.2619999999999996;1.7280000000000002;4.753;7.454000000000001;0.754;2.516;2.516;2.516;2.516
10.892;7.765000000000001;10.298;11.132;9.45;8.029;5.931;3.7439999999999998;3.7439999999999998;7.765000000000001;8.029;10.298;11.132;12.033;13.313999999999998;13.313999999999998;13.313999999999998;13.313999999999998;13.313999999999998;13.313999999999998;13.313999999999998;3.7439999999999998;3.7439999999999998;7.92;7.765000000000001;8.0;8.376000000000001;11.008;10.892;3.2619999999999996;5.931;5.931;5.931;5.931
11.399;10.591;13.313999999999998;12.385;11.103;7.926;7.714;7.765000000000001;7.765000000000001;10.625;10.591;13.313999999999998;12.506;12.568999999999999;14.762;14.762;14.762;14.762;14.762;14.762;14.762;7.765000000000001;7.765000000000001;10.591;9.73;9.0;13.313999999999998;12.506;12.309999999999999;8.0;7.714;7.714;7.714;7.714
